image_id,question_id,topic,subtopic,template_id,difficulty_rank,svg_path,latex_source_path,semantic_render_type,asset_role,visual_spec_version,render_status
IMG-8529,EE-170564,Control Systems,Percent overshoot,CS-04,17,images/IMG-8529.svg,latex_sources/IMG-8529.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8530,EE-170585,Control Systems,Damped natural frequency,CS-05,17,images/IMG-8530.svg,latex_sources/IMG-8530.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8531,EE-170601,Control Systems,Unity-feedback closed-loop gain,CS-01,17,images/IMG-8531.svg,latex_sources/IMG-8531.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8532,EE-170622,Control Systems,Step steady-state error,CS-02,17,images/IMG-8532.svg,latex_sources/IMG-8532.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8533,EE-170643,Control Systems,Settling time estimate,CS-03,17,images/IMG-8533.svg,latex_sources/IMG-8533.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8534,EE-170664,Control Systems,Percent overshoot,CS-04,17,images/IMG-8534.svg,latex_sources/IMG-8534.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8535,EE-170685,Control Systems,Damped natural frequency,CS-05,17,images/IMG-8535.svg,latex_sources/IMG-8535.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8536,EE-170701,Control Systems,Unity-feedback closed-loop gain,CS-01,17,images/IMG-8536.svg,latex_sources/IMG-8536.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8537,EE-170722,Control Systems,Step steady-state error,CS-02,17,images/IMG-8537.svg,latex_sources/IMG-8537.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8538,EE-170743,Control Systems,Settling time estimate,CS-03,17,images/IMG-8538.svg,latex_sources/IMG-8538.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8539,EE-170764,Control Systems,Percent overshoot,CS-04,17,images/IMG-8539.svg,latex_sources/IMG-8539.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8540,EE-170785,Control Systems,Damped natural frequency,CS-05,17,images/IMG-8540.svg,latex_sources/IMG-8540.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8541,EE-170801,Control Systems,Unity-feedback closed-loop gain,CS-01,17,images/IMG-8541.svg,latex_sources/IMG-8541.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8542,EE-170822,Control Systems,Step steady-state error,CS-02,17,images/IMG-8542.svg,latex_sources/IMG-8542.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8543,EE-170843,Control Systems,Settling time estimate,CS-03,17,images/IMG-8543.svg,latex_sources/IMG-8543.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8544,EE-170864,Control Systems,Percent overshoot,CS-04,17,images/IMG-8544.svg,latex_sources/IMG-8544.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8545,EE-170885,Control Systems,Damped natural frequency,CS-05,17,images/IMG-8545.svg,latex_sources/IMG-8545.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8546,EE-170901,Control Systems,Unity-feedback closed-loop gain,CS-01,17,images/IMG-8546.svg,latex_sources/IMG-8546.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8547,EE-170922,Control Systems,Step steady-state error,CS-02,17,images/IMG-8547.svg,latex_sources/IMG-8547.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8548,EE-170943,Control Systems,Settling time estimate,CS-03,17,images/IMG-8548.svg,latex_sources/IMG-8548.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8549,EE-170964,Control Systems,Percent overshoot,CS-04,17,images/IMG-8549.svg,latex_sources/IMG-8549.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8550,EE-170985,Control Systems,Damped natural frequency,CS-05,17,images/IMG-8550.svg,latex_sources/IMG-8550.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8551,EE-171001,Control Systems,Unity-feedback closed-loop gain,CS-01,18,images/IMG-8551.svg,latex_sources/IMG-8551.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8552,EE-171022,Control Systems,Step steady-state error,CS-02,18,images/IMG-8552.svg,latex_sources/IMG-8552.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8553,EE-171043,Control Systems,Settling time estimate,CS-03,18,images/IMG-8553.svg,latex_sources/IMG-8553.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8554,EE-171064,Control Systems,Percent overshoot,CS-04,18,images/IMG-8554.svg,latex_sources/IMG-8554.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8555,EE-171085,Control Systems,Damped natural frequency,CS-05,18,images/IMG-8555.svg,latex_sources/IMG-8555.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8556,EE-171101,Control Systems,Unity-feedback closed-loop gain,CS-01,18,images/IMG-8556.svg,latex_sources/IMG-8556.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8557,EE-171122,Control Systems,Step steady-state error,CS-02,18,images/IMG-8557.svg,latex_sources/IMG-8557.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8558,EE-171143,Control Systems,Settling time estimate,CS-03,18,images/IMG-8558.svg,latex_sources/IMG-8558.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8559,EE-171164,Control Systems,Percent overshoot,CS-04,18,images/IMG-8559.svg,latex_sources/IMG-8559.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8560,EE-171185,Control Systems,Damped natural frequency,CS-05,18,images/IMG-8560.svg,latex_sources/IMG-8560.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8561,EE-171201,Control Systems,Unity-feedback closed-loop gain,CS-01,18,images/IMG-8561.svg,latex_sources/IMG-8561.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8562,EE-171222,Control Systems,Step steady-state error,CS-02,18,images/IMG-8562.svg,latex_sources/IMG-8562.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8563,EE-171243,Control Systems,Settling time estimate,CS-03,18,images/IMG-8563.svg,latex_sources/IMG-8563.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8564,EE-171264,Control Systems,Percent overshoot,CS-04,18,images/IMG-8564.svg,latex_sources/IMG-8564.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8565,EE-171285,Control Systems,Damped natural frequency,CS-05,18,images/IMG-8565.svg,latex_sources/IMG-8565.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8566,EE-171301,Control Systems,Unity-feedback closed-loop gain,CS-01,18,images/IMG-8566.svg,latex_sources/IMG-8566.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8567,EE-171322,Control Systems,Step steady-state error,CS-02,18,images/IMG-8567.svg,latex_sources/IMG-8567.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8568,EE-171343,Control Systems,Settling time estimate,CS-03,18,images/IMG-8568.svg,latex_sources/IMG-8568.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8569,EE-171364,Control Systems,Percent overshoot,CS-04,18,images/IMG-8569.svg,latex_sources/IMG-8569.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8570,EE-171385,Control Systems,Damped natural frequency,CS-05,18,images/IMG-8570.svg,latex_sources/IMG-8570.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8571,EE-171401,Control Systems,Unity-feedback closed-loop gain,CS-01,18,images/IMG-8571.svg,latex_sources/IMG-8571.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8572,EE-171422,Control Systems,Step steady-state error,CS-02,18,images/IMG-8572.svg,latex_sources/IMG-8572.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8573,EE-171443,Control Systems,Settling time estimate,CS-03,18,images/IMG-8573.svg,latex_sources/IMG-8573.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8574,EE-171464,Control Systems,Percent overshoot,CS-04,18,images/IMG-8574.svg,latex_sources/IMG-8574.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8575,EE-171485,Control Systems,Damped natural frequency,CS-05,18,images/IMG-8575.svg,latex_sources/IMG-8575.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8576,EE-171501,Control Systems,Unity-feedback closed-loop gain,CS-01,19,images/IMG-8576.svg,latex_sources/IMG-8576.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8577,EE-171522,Control Systems,Step steady-state error,CS-02,19,images/IMG-8577.svg,latex_sources/IMG-8577.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8578,EE-171543,Control Systems,Settling time estimate,CS-03,19,images/IMG-8578.svg,latex_sources/IMG-8578.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8579,EE-171564,Control Systems,Percent overshoot,CS-04,19,images/IMG-8579.svg,latex_sources/IMG-8579.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8580,EE-171585,Control Systems,Damped natural frequency,CS-05,19,images/IMG-8580.svg,latex_sources/IMG-8580.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8581,EE-171601,Control Systems,Unity-feedback closed-loop gain,CS-01,19,images/IMG-8581.svg,latex_sources/IMG-8581.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8582,EE-171622,Control Systems,Step steady-state error,CS-02,19,images/IMG-8582.svg,latex_sources/IMG-8582.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8583,EE-171643,Control Systems,Settling time estimate,CS-03,19,images/IMG-8583.svg,latex_sources/IMG-8583.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8584,EE-171664,Control Systems,Percent overshoot,CS-04,19,images/IMG-8584.svg,latex_sources/IMG-8584.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8585,EE-171685,Control Systems,Damped natural frequency,CS-05,19,images/IMG-8585.svg,latex_sources/IMG-8585.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8586,EE-171701,Control Systems,Unity-feedback closed-loop gain,CS-01,19,images/IMG-8586.svg,latex_sources/IMG-8586.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8587,EE-171722,Control Systems,Step steady-state error,CS-02,19,images/IMG-8587.svg,latex_sources/IMG-8587.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8588,EE-171743,Control Systems,Settling time estimate,CS-03,19,images/IMG-8588.svg,latex_sources/IMG-8588.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8589,EE-171764,Control Systems,Percent overshoot,CS-04,19,images/IMG-8589.svg,latex_sources/IMG-8589.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8590,EE-171785,Control Systems,Damped natural frequency,CS-05,19,images/IMG-8590.svg,latex_sources/IMG-8590.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8591,EE-171801,Control Systems,Unity-feedback closed-loop gain,CS-01,19,images/IMG-8591.svg,latex_sources/IMG-8591.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8592,EE-171822,Control Systems,Step steady-state error,CS-02,19,images/IMG-8592.svg,latex_sources/IMG-8592.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8593,EE-171843,Control Systems,Settling time estimate,CS-03,19,images/IMG-8593.svg,latex_sources/IMG-8593.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8594,EE-171864,Control Systems,Percent overshoot,CS-04,19,images/IMG-8594.svg,latex_sources/IMG-8594.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8595,EE-171885,Control Systems,Damped natural frequency,CS-05,19,images/IMG-8595.svg,latex_sources/IMG-8595.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8596,EE-171901,Control Systems,Unity-feedback closed-loop gain,CS-01,19,images/IMG-8596.svg,latex_sources/IMG-8596.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8597,EE-171922,Control Systems,Step steady-state error,CS-02,19,images/IMG-8597.svg,latex_sources/IMG-8597.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8598,EE-171943,Control Systems,Settling time estimate,CS-03,19,images/IMG-8598.svg,latex_sources/IMG-8598.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8599,EE-171964,Control Systems,Percent overshoot,CS-04,19,images/IMG-8599.svg,latex_sources/IMG-8599.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8600,EE-171985,Control Systems,Damped natural frequency,CS-05,19,images/IMG-8600.svg,latex_sources/IMG-8600.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8601,EE-172001,Control Systems,Unity-feedback closed-loop gain,CS-01,20,images/IMG-8601.svg,latex_sources/IMG-8601.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8602,EE-172022,Control Systems,Step steady-state error,CS-02,20,images/IMG-8602.svg,latex_sources/IMG-8602.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8603,EE-172043,Control Systems,Settling time estimate,CS-03,20,images/IMG-8603.svg,latex_sources/IMG-8603.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8604,EE-172064,Control Systems,Percent overshoot,CS-04,20,images/IMG-8604.svg,latex_sources/IMG-8604.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8605,EE-172085,Control Systems,Damped natural frequency,CS-05,20,images/IMG-8605.svg,latex_sources/IMG-8605.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8606,EE-172101,Control Systems,Unity-feedback closed-loop gain,CS-01,20,images/IMG-8606.svg,latex_sources/IMG-8606.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8607,EE-172122,Control Systems,Step steady-state error,CS-02,20,images/IMG-8607.svg,latex_sources/IMG-8607.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8608,EE-172143,Control Systems,Settling time estimate,CS-03,20,images/IMG-8608.svg,latex_sources/IMG-8608.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8609,EE-172164,Control Systems,Percent overshoot,CS-04,20,images/IMG-8609.svg,latex_sources/IMG-8609.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8610,EE-172185,Control Systems,Damped natural frequency,CS-05,20,images/IMG-8610.svg,latex_sources/IMG-8610.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8611,EE-172201,Control Systems,Unity-feedback closed-loop gain,CS-01,20,images/IMG-8611.svg,latex_sources/IMG-8611.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8612,EE-172222,Control Systems,Step steady-state error,CS-02,20,images/IMG-8612.svg,latex_sources/IMG-8612.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8613,EE-172243,Control Systems,Settling time estimate,CS-03,20,images/IMG-8613.svg,latex_sources/IMG-8613.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8614,EE-172264,Control Systems,Percent overshoot,CS-04,20,images/IMG-8614.svg,latex_sources/IMG-8614.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8615,EE-172285,Control Systems,Damped natural frequency,CS-05,20,images/IMG-8615.svg,latex_sources/IMG-8615.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8616,EE-172301,Control Systems,Unity-feedback closed-loop gain,CS-01,20,images/IMG-8616.svg,latex_sources/IMG-8616.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8617,EE-172322,Control Systems,Step steady-state error,CS-02,20,images/IMG-8617.svg,latex_sources/IMG-8617.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8618,EE-172343,Control Systems,Settling time estimate,CS-03,20,images/IMG-8618.svg,latex_sources/IMG-8618.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8619,EE-172364,Control Systems,Percent overshoot,CS-04,20,images/IMG-8619.svg,latex_sources/IMG-8619.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8620,EE-172385,Control Systems,Damped natural frequency,CS-05,20,images/IMG-8620.svg,latex_sources/IMG-8620.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8621,EE-172401,Control Systems,Unity-feedback closed-loop gain,CS-01,20,images/IMG-8621.svg,latex_sources/IMG-8621.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8622,EE-172422,Control Systems,Step steady-state error,CS-02,20,images/IMG-8622.svg,latex_sources/IMG-8622.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8623,EE-172443,Control Systems,Settling time estimate,CS-03,20,images/IMG-8623.svg,latex_sources/IMG-8623.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8624,EE-172464,Control Systems,Percent overshoot,CS-04,20,images/IMG-8624.svg,latex_sources/IMG-8624.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8625,EE-172485,Control Systems,Damped natural frequency,CS-05,20,images/IMG-8625.svg,latex_sources/IMG-8625.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8626,EE-172501,Control Systems,Unity-feedback closed-loop gain,CS-01,21,images/IMG-8626.svg,latex_sources/IMG-8626.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8627,EE-172522,Control Systems,Step steady-state error,CS-02,21,images/IMG-8627.svg,latex_sources/IMG-8627.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8628,EE-172543,Control Systems,Settling time estimate,CS-03,21,images/IMG-8628.svg,latex_sources/IMG-8628.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8629,EE-172564,Control Systems,Percent overshoot,CS-04,21,images/IMG-8629.svg,latex_sources/IMG-8629.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8630,EE-172585,Control Systems,Damped natural frequency,CS-05,21,images/IMG-8630.svg,latex_sources/IMG-8630.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8631,EE-172601,Control Systems,Unity-feedback closed-loop gain,CS-01,21,images/IMG-8631.svg,latex_sources/IMG-8631.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8632,EE-172622,Control Systems,Step steady-state error,CS-02,21,images/IMG-8632.svg,latex_sources/IMG-8632.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8633,EE-172643,Control Systems,Settling time estimate,CS-03,21,images/IMG-8633.svg,latex_sources/IMG-8633.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8634,EE-172664,Control Systems,Percent overshoot,CS-04,21,images/IMG-8634.svg,latex_sources/IMG-8634.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8635,EE-172685,Control Systems,Damped natural frequency,CS-05,21,images/IMG-8635.svg,latex_sources/IMG-8635.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8636,EE-172701,Control Systems,Unity-feedback closed-loop gain,CS-01,21,images/IMG-8636.svg,latex_sources/IMG-8636.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8637,EE-172722,Control Systems,Step steady-state error,CS-02,21,images/IMG-8637.svg,latex_sources/IMG-8637.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8638,EE-172743,Control Systems,Settling time estimate,CS-03,21,images/IMG-8638.svg,latex_sources/IMG-8638.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8639,EE-172764,Control Systems,Percent overshoot,CS-04,21,images/IMG-8639.svg,latex_sources/IMG-8639.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8640,EE-172785,Control Systems,Damped natural frequency,CS-05,21,images/IMG-8640.svg,latex_sources/IMG-8640.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8641,EE-172801,Control Systems,Unity-feedback closed-loop gain,CS-01,21,images/IMG-8641.svg,latex_sources/IMG-8641.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8642,EE-172822,Control Systems,Step steady-state error,CS-02,21,images/IMG-8642.svg,latex_sources/IMG-8642.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8643,EE-172843,Control Systems,Settling time estimate,CS-03,21,images/IMG-8643.svg,latex_sources/IMG-8643.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8644,EE-172864,Control Systems,Percent overshoot,CS-04,21,images/IMG-8644.svg,latex_sources/IMG-8644.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8645,EE-172885,Control Systems,Damped natural frequency,CS-05,21,images/IMG-8645.svg,latex_sources/IMG-8645.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8646,EE-172901,Control Systems,Unity-feedback closed-loop gain,CS-01,21,images/IMG-8646.svg,latex_sources/IMG-8646.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8647,EE-172922,Control Systems,Step steady-state error,CS-02,21,images/IMG-8647.svg,latex_sources/IMG-8647.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8648,EE-172943,Control Systems,Settling time estimate,CS-03,21,images/IMG-8648.svg,latex_sources/IMG-8648.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8649,EE-172964,Control Systems,Percent overshoot,CS-04,21,images/IMG-8649.svg,latex_sources/IMG-8649.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8650,EE-172985,Control Systems,Damped natural frequency,CS-05,21,images/IMG-8650.svg,latex_sources/IMG-8650.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8651,EE-173001,Control Systems,Unity-feedback closed-loop gain,CS-01,22,images/IMG-8651.svg,latex_sources/IMG-8651.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8652,EE-173022,Control Systems,Step steady-state error,CS-02,22,images/IMG-8652.svg,latex_sources/IMG-8652.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8653,EE-173043,Control Systems,Settling time estimate,CS-03,22,images/IMG-8653.svg,latex_sources/IMG-8653.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8654,EE-173064,Control Systems,Percent overshoot,CS-04,22,images/IMG-8654.svg,latex_sources/IMG-8654.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8655,EE-173085,Control Systems,Damped natural frequency,CS-05,22,images/IMG-8655.svg,latex_sources/IMG-8655.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8656,EE-173101,Control Systems,Unity-feedback closed-loop gain,CS-01,22,images/IMG-8656.svg,latex_sources/IMG-8656.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8657,EE-173122,Control Systems,Step steady-state error,CS-02,22,images/IMG-8657.svg,latex_sources/IMG-8657.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8658,EE-173143,Control Systems,Settling time estimate,CS-03,22,images/IMG-8658.svg,latex_sources/IMG-8658.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8659,EE-173164,Control Systems,Percent overshoot,CS-04,22,images/IMG-8659.svg,latex_sources/IMG-8659.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8660,EE-173185,Control Systems,Damped natural frequency,CS-05,22,images/IMG-8660.svg,latex_sources/IMG-8660.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8661,EE-173201,Control Systems,Unity-feedback closed-loop gain,CS-01,22,images/IMG-8661.svg,latex_sources/IMG-8661.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8662,EE-173222,Control Systems,Step steady-state error,CS-02,22,images/IMG-8662.svg,latex_sources/IMG-8662.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8663,EE-173243,Control Systems,Settling time estimate,CS-03,22,images/IMG-8663.svg,latex_sources/IMG-8663.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8664,EE-173264,Control Systems,Percent overshoot,CS-04,22,images/IMG-8664.svg,latex_sources/IMG-8664.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8665,EE-173285,Control Systems,Damped natural frequency,CS-05,22,images/IMG-8665.svg,latex_sources/IMG-8665.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8666,EE-173301,Control Systems,Unity-feedback closed-loop gain,CS-01,22,images/IMG-8666.svg,latex_sources/IMG-8666.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8667,EE-173322,Control Systems,Step steady-state error,CS-02,22,images/IMG-8667.svg,latex_sources/IMG-8667.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8668,EE-173343,Control Systems,Settling time estimate,CS-03,22,images/IMG-8668.svg,latex_sources/IMG-8668.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8669,EE-173364,Control Systems,Percent overshoot,CS-04,22,images/IMG-8669.svg,latex_sources/IMG-8669.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8670,EE-173385,Control Systems,Damped natural frequency,CS-05,22,images/IMG-8670.svg,latex_sources/IMG-8670.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8671,EE-173401,Control Systems,Unity-feedback closed-loop gain,CS-01,22,images/IMG-8671.svg,latex_sources/IMG-8671.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8672,EE-173422,Control Systems,Step steady-state error,CS-02,22,images/IMG-8672.svg,latex_sources/IMG-8672.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8673,EE-173443,Control Systems,Settling time estimate,CS-03,22,images/IMG-8673.svg,latex_sources/IMG-8673.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8674,EE-173464,Control Systems,Percent overshoot,CS-04,22,images/IMG-8674.svg,latex_sources/IMG-8674.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8675,EE-173485,Control Systems,Damped natural frequency,CS-05,22,images/IMG-8675.svg,latex_sources/IMG-8675.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
IMG-8676,EE-173501,Control Systems,Unity-feedback closed-loop gain,CS-01,23,images/IMG-8676.svg,latex_sources/IMG-8676.tex,circuit_or_concept,instructional_hint,2.0,generated_and_structurally_validated
IMG-8677,EE-173522,Control Systems,Step steady-state error,CS-02,23,images/IMG-8677.svg,latex_sources/IMG-8677.tex,governing_relation,instructional_hint,2.0,generated_and_structurally_validated
